date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:30:42	100757/100757	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:53%20GMT	http://jorgesanchez.net/manuales/html/elementos-estructurales-html5-web-resources/image/4.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/elementos-estructurales-html5-web-resources/image/4.png	(from http://jorgesanchez.net/manuales/html/elementos-estructurales-html5.html)
23:30:46	113856/113856	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:59%20GMT	http://jorgesanchez.net/manuales/html/tablas-html5-web-resources/image/1.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/tablas-html5-web-resources/image/1.png	(from http://jorgesanchez.net/manuales/html/tablas-html5.html)
23:30:49	41235/41235	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:59%20GMT	http://jorgesanchez.net/manuales/html/tablas-html5-web-resources/image/3.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/tablas-html5-web-resources/image/3.png	(from http://jorgesanchez.net/manuales/html/tablas-html5.html)
23:30:51	120938/120938	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:59%20GMT	http://jorgesanchez.net/manuales/html/tablas-html5-web-resources/image/2.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/tablas-html5-web-resources/image/2.png	(from http://jorgesanchez.net/manuales/html/tablas-html5.html)
23:30:52	13451/13451	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:59%20GMT	http://jorgesanchez.net/manuales/html/tablas-html5-web-resources/image/5.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/tablas-html5-web-resources/image/5.png	(from http://jorgesanchez.net/manuales/html/tablas-html5.html)
23:30:54	9422/9422	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:59%20GMT	http://jorgesanchez.net/manuales/html/tablas-html5-web-resources/image/7.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/tablas-html5-web-resources/image/7.png	(from http://jorgesanchez.net/manuales/html/tablas-html5.html)
23:30:55	7264/7264	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:35:00%20GMT	http://jorgesanchez.net/manuales/html/tablas-html5-web-resources/image/8.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/tablas-html5-web-resources/image/8.png	(from http://jorgesanchez.net/manuales/html/tablas-html5.html)
23:30:56	29933/29933	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:59%20GMT	http://jorgesanchez.net/manuales/html/tablas-html5-web-resources/image/6.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/tablas-html5-web-resources/image/6.png	(from http://jorgesanchez.net/manuales/html/tablas-html5.html)
23:30:57	9688/9688	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:35:00%20GMT	http://jorgesanchez.net/manuales/html/tablas-html5-web-resources/image/9.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/tablas-html5-web-resources/image/9.png	(from http://jorgesanchez.net/manuales/html/tablas-html5.html)
23:31:03	41563/41563	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:54%20GMT	http://jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/1.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/1.png	(from http://jorgesanchez.net/manuales/html/formularios-html5.html)
23:31:03	34890/34890	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:55%20GMT	http://jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/2.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/2.png	(from http://jorgesanchez.net/manuales/html/formularios-html5.html)
23:31:06	11195/11195	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:55%20GMT	http://jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/5.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/5.png	(from http://jorgesanchez.net/manuales/html/formularios-html5.html)
23:31:07	133916/133916	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:59%20GMT	http://jorgesanchez.net/manuales/html/tablas-html5-web-resources/image/4.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/tablas-html5-web-resources/image/4.png	(from http://jorgesanchez.net/manuales/html/tablas-html5.html)
23:31:08	11636/11636	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:55%20GMT	http://jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/6.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/6.png	(from http://jorgesanchez.net/manuales/html/formularios-html5.html)
23:31:09	65204/65204	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:55%20GMT	http://jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/3.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/3.png	(from http://jorgesanchez.net/manuales/html/formularios-html5.html)
23:31:10	19913/19913	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:55%20GMT	http://jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/7.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/7.png	(from http://jorgesanchez.net/manuales/html/formularios-html5.html)
23:31:12	57681/57681	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:55%20GMT	http://jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/4.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/4.png	(from http://jorgesanchez.net/manuales/html/formularios-html5.html)
23:31:12	11846/11846	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:54%20GMT	http://jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/10.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/10.png	(from http://jorgesanchez.net/manuales/html/formularios-html5.html)
23:31:14	31037/31037	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:55%20GMT	http://jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/9.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/9.png	(from http://jorgesanchez.net/manuales/html/formularios-html5.html)
23:31:15	48159/48159	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:55%20GMT	http://jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/8.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/8.png	(from http://jorgesanchez.net/manuales/html/formularios-html5.html)
23:31:16	19199/19199	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:54%20GMT	http://jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/12.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/12.png	(from http://jorgesanchez.net/manuales/html/formularios-html5.html)
23:31:17	14603/14603	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:54%20GMT	http://jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/13.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/13.png	(from http://jorgesanchez.net/manuales/html/formularios-html5.html)
23:31:18	12693/12693	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:54%20GMT	http://jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/14.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/14.png	(from http://jorgesanchez.net/manuales/html/formularios-html5.html)
23:31:20	56146/56146	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:54%20GMT	http://jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/11.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/11.png	(from http://jorgesanchez.net/manuales/html/formularios-html5.html)
23:31:23	28349/28349	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:54%20GMT	http://jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/17.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/17.png	(from http://jorgesanchez.net/manuales/html/formularios-html5.html)
23:31:27	34657/34657	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:54%20GMT	http://jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/18.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/18.png	(from http://jorgesanchez.net/manuales/html/formularios-html5.html)
23:31:27	70036/70036	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:54%20GMT	http://jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/15.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/15.png	(from http://jorgesanchez.net/manuales/html/formularios-html5.html)
23:31:28	7678/7678	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:55%20GMT	http://jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/20.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/20.png	(from http://jorgesanchez.net/manuales/html/formularios-html5.html)
23:31:28	6983/6983	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:55%20GMT	http://jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/21.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/21.png	(from http://jorgesanchez.net/manuales/html/formularios-html5.html)
23:31:29	6043/6043	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:55%20GMT	http://jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/22.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/22.png	(from http://jorgesanchez.net/manuales/html/formularios-html5.html)
23:31:30	43160/43160	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:54%20GMT	http://jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/19.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/19.png	(from http://jorgesanchez.net/manuales/html/formularios-html5.html)
23:31:30	84573/84573	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:54%20GMT	http://jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/16.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/formularios-html5-web-resources/image/16.png	(from http://jorgesanchez.net/manuales/html/formularios-html5.html)
23:31:30	7303/7303	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Oct%202018%2021:31:31%20GMT	http://jorgesanchez.net/manuales/html/css-visualizacion.njk	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/css-visualizacion.90.delayed	(from http://jorgesanchez.net/manuales/html/css-visualizacion.html)
23:31:31	1591/1591	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Oct%202018%2021:31:31%20GMT	http://css3-mediaqueries-js.googlecode.com/svn/trunk/css3-mediaqueries.js	D:/MIS%20WEBS%20DESCARGADAS/html/css3-mediaqueries-js.googlecode.com/svn/trunk/css3-mediaqueries.91.delayed	(from http://jorgesanchez.net/manuales/html/css-visualizacion.html)
23:31:43	80804/80804	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:51%20GMT	http://jorgesanchez.net/manuales/html/css-visualizacion-web-resources/image/3.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/css-visualizacion-web-resources/image/3.png	(from http://jorgesanchez.net/manuales/html/css-visualizacion.html)
23:32:09	247794/247794	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:51%20GMT	http://jorgesanchez.net/manuales/html/css-visualizacion-web-resources/image/2.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/css-visualizacion-web-resources/image/2.png	(from http://jorgesanchez.net/manuales/html/css-visualizacion.html)
23:32:33	146302/146302	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:49%20GMT	http://jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/4.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/4.png	(from http://jorgesanchez.net/manuales/html/css-posicionamiento.html)
23:32:55	133485/133485	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:49%20GMT	http://jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/5.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/5.png	(from http://jorgesanchez.net/manuales/html/css-posicionamiento.html)
23:32:56	526076/526076	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:48%20GMT	http://jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/1.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/1.png	(from http://jorgesanchez.net/manuales/html/css-posicionamiento.html)
23:33:10	541323/541323	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:49%20GMT	http://jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/2.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/2.png	(from http://jorgesanchez.net/manuales/html/css-posicionamiento.html)
23:33:14	111886/111886	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:49%20GMT	http://jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/6.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/6.png	(from http://jorgesanchez.net/manuales/html/css-posicionamiento.html)
23:33:24	173452/173452	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:50%20GMT	http://jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/7.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/7.png	(from http://jorgesanchez.net/manuales/html/css-posicionamiento.html)
23:33:31	106349/106349	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:50%20GMT	http://jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/9.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/9.png	(from http://jorgesanchez.net/manuales/html/css-posicionamiento.html)
23:33:33	139416/139416	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:50%20GMT	http://jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/8.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/8.png	(from http://jorgesanchez.net/manuales/html/css-posicionamiento.html)
23:33:34	540990/540990	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:49%20GMT	http://jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/3.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/3.png	(from http://jorgesanchez.net/manuales/html/css-posicionamiento.html)
23:33:48	91497/91497	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:48%20GMT	http://jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/12.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/12.png	(from http://jorgesanchez.net/manuales/html/css-posicionamiento.html)
23:33:51	111914/111914	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:49%20GMT	http://jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/13.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/13.png	(from http://jorgesanchez.net/manuales/html/css-posicionamiento.html)
23:33:57	194932/194932	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:48%20GMT	http://jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/11.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/11.png	(from http://jorgesanchez.net/manuales/html/css-posicionamiento.html)
23:33:57	257370/257370	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:48%20GMT	http://jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/10.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/10.png	(from http://jorgesanchez.net/manuales/html/css-posicionamiento.html)
23:34:17	128356/128356	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:49%20GMT	http://jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/14.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/14.png	(from http://jorgesanchez.net/manuales/html/css-posicionamiento.html)
23:34:17	119574/119574	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:49%20GMT	http://jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/15.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/15.png	(from http://jorgesanchez.net/manuales/html/css-posicionamiento.html)
23:34:24	174191/174191	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:49%20GMT	http://jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/16.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/css-posicionamiento-web-resources/image/16.png	(from http://jorgesanchez.net/manuales/html/css-posicionamiento.html)
23:34:26	317755/317755	UR-M--	200	added ('Partial%20Content')	image/png	date:Sun,%2007%20Oct%202018%2021:34:51%20GMT	http://jorgesanchez.net/manuales/html/css-visualizacion-web-resources/image/1.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/css-visualizacion-web-resources/image/1.png	(from http://jorgesanchez.net/manuales/html/css-visualizacion.html)
23:34:46	1165738/1165738	UR-M--	200	added ('Partial%20Content')	image/png	date:Sun,%2007%20Oct%202018%2021:34:46%20GMT	http://jorgesanchez.net/manuales/html/css-formato-caja-lista-html-2016-web-resources/image/Imagen40475.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/css-formato-caja-lista-html-2016-web-resources/image/Imagen40475.png	(from http://jorgesanchez.net/manuales/html/formato-caja-lista-css.html)
